date,district,rain,temp,humid,holiday_flag,itn,irs,population
2020-05-15,Bahawalpur,0.7182429120665357,26.80709417409542,56.039236618813334,0,0,0,3700000
2020-05-16,Bahawalpur,0.6571430749805177,22.95705423025081,47.86629657235174,0,0,0,3700000
2020-05-17,Bahawalpur,0.8264252197807163,27.09278101463691,56.34366326870075,0,0,0,3700000
2020-05-18,Bahawalpur,0.7613953388057509,23.479891791564437,48.70487211336331,0,0,0,3700000
2020-05-19,Bahawalpur,0.824238635009443,23.963485758813345,49.58136569461625,0,0,0,3700000
2020-05-20,Bahawalpur,0.9221607931407952,25.329674821948828,52.27547493077728,0,0,0,3700000
2020-05-21,Bahawalpur,1.0364745276065597,26.95053002825742,55.48091321241016,0,0,0,3700000
2020-05-22,Bahawalpur,0.8524761754778833,21.022591697147348,43.16967987920221,0,0,0,3700000
2020-05-23,Bahawalpur,1.0101905873279216,23.66826256402388,48.48237822490483,0,0,0,3700000
2020-05-24,Bahawalpur,1.1093627556637284,24.735309616974146,50.54391051347828,1,0,0,3700000
2020-05-25,Bahawalpur,1.1875283590854744,25.237796790577516,51.44535447185429,1,0,0,3700000
2020-05-26,Bahawalpur,1.0822796449631893,21.95623877235728,44.64835638858256,1,0,0,3700000
2020-05-27,Bahawalpur,1.3064554075465578,25.336023455310087,51.398285953386704,0,0,0,3700000
2020-05-28,Bahawalpur,1.2861546083848592,23.87516467198806,48.32026697441139,0,0,0,3700000
2020-05-29,Bahawalpur,1.5592047010492365,27.74095034820365,56.01281762138463,0,0,0,3700000
2020-05-30,Bahawalpur,1.4230794593132312,24.296390250728706,48.944240172628255,0,0,0,3700000
2020-05-31,Bahawalpur,1.6916732906824472,27.747793601310875,55.769005100549364,0,0,0,3700000
2020-06-01,Bahawalpur,1.5792630764326818,24.914257877984593,49.96065046819187,0,0,0,3700000
2020-06-02,Bahawalpur,1.763692644403261,26.789138137865336,53.600131867900885,0,0,0,3700000
2020-06-03,Bahawalpur,1.8325217881922746,26.826763179348415,53.5567099171954,0,0,0,3700000
2020-06-04,Bahawalpur,1.8892321350088241,26.681484985507716,53.15031216969817,0,0,0,3700000
2020-06-05,Bahawalpur,2.0746601730725214,28.293190261285673,56.23929309923175,0,0,0,3700000
2020-06-06,Bahawalpur,2.085390041464778,27.486585372613927,54.51963253490127,0,0,0,3700000
2020-06-07,Bahawalpur,2.078060013366872,26.494937847538328,52.44227080320833,0,0,0,3700000
2020-06-08,Bahawalpur,2.0762615632279693,25.628098861581584,50.62136535462721,0,0,0,3700000
2020-06-09,Bahawalpur,2.2182328968817573,26.528664853775577,52.293091874462604,0,0,0,3700000
2020-06-10,Bahawalpur,2.5377201969930216,29.427768534107482,57.89092045562325,0,0,0,3700000
2020-06-11,Bahawalpur,2.2563855078527593,25.38933760213093,49.847291339788775,0,1,0,3700000
2020-06-12,Bahawalpur,2.5327093258082733,27.67294570469936,54.2245133525865,0,0,0,3700000
2020-06-13,Bahawalpur,2.612238875160921,27.733927996982327,54.23939900731479,0,0,0,3700000
2020-06-14,Bahawalpur,2.76003623738689,28.49231690529478,55.617020297869985,0,0,0,3700000
2020-06-15,Bahawalpur,2.8047412992591623,28.170619216753792,54.88658075486893,0,0,0,3700000
2020-06-16,Bahawalpur,2.6738427566028546,26.145487394917247,50.84752601389283,0,0,0,3700000
2020-06-17,Bahawalpur,2.9492799319682677,28.092597850550142,54.53582114489812,0,0,0,3700000
2020-06-18,Bahawalpur,3.2274305262052194,29.963810615867096,58.06541392397084,0,0,0,3700000
2020-06-19,Bahawalpur,2.9469526886795836,26.68201502327288,51.615885115081866,0,0,0,3700000
2020-06-20,Bahawalpur,3.191813379583349,28.198214835450653,54.45584023258141,0,0,0,3700000
2020-06-21,Bahawalpur,3.45848459690492,29.82871826042283,57.50815415468101,0,0,0,3700000
2020-06-22,Bahawalpur,3.6748220952771784,30.95769354161895,59.586706359962776,0,0,0,3700000
2020-06-23,Bahawalpur,3.4138374222841694,28.10417355448084,54.00718866566064,0,1,0,3700000
2020-06-24,Bahawalpur,3.659068464237971,29.450994369322977,56.506025093430864,0,0,0,3700000
2020-06-25,Bahawalpur,3.422965413314662,26.94839845662283,51.624507697901,0,0,0,3700000
2020-06-26,Bahawalpur,4.169362751664259,32.12142757019466,61.441263392376946,0,0,0,3700000
2020-06-27,Bahawalpur,4.023434982149016,30.346240155215806,57.95978056512712,0,0,0,3700000
2020-06-28,Bahawalpur,3.695896336132794,27.301911906311464,52.0697733543368,0,0,0,3700000
2020-06-29,Bahawalpur,4.023373391248669,29.121010354177187,55.460543258487846,0,0,0,3700000
2020-06-30,Bahawalpur,4.1130714191540045,29.18082975780775,55.497659287557575,0,0,0,3700000
2020-07-01,Bahawalpur,33.917200009011665,29.394661710764026,76.61326483971791,0,0,0,3700000
2020-07-02,Bahawalpur,34.24325421540487,29.701995866478125,77.26199877791665,0,0,0,3700000
2020-07-03,Bahawalpur,32.29030201274791,28.03007611433551,72.7721548991016,0,0,0,3700000
2020-07-04,Bahawalpur,35.35523827897175,30.713340282641184,79.58745016011977,0,0,0,3700000
2020-07-05,Bahawalpur,35.609607530164375,30.95574368797284,80.06659608701862,0,0,0,3700000
2020-07-06,Bahawalpur,34.31017108395254,29.845405695064372,77.05419110111823,0,0,0,3700000
2020-07-07,Bahawalpur,32.67498251761505,28.44005370529162,73.29493802053182,0,0,0,3700000
2020-07-08,Bahawalpur,34.92901085431991,30.418780707268795,78.25756974943548,0,0,0,3700000
2020-07-09,Bahawalpur,33.937034705705386,29.569911397513348,75.94371048262867,0,0,0,3700000
2020-07-10,Bahawalpur,35.24649151045269,30.725072740721746,78.77859691966589,0,0,0,3700000
2020-07-11,Bahawalpur,35.6703052755018,31.107503796584936,79.62883500179315,0,0,0,3700000
2020-07-12,Bahawalpur,36.22690167788591,31.60467945308044,80.7723748537618,0,0,0,3700000
2020-07-13,Bahawalpur,36.56172702898801,31.907255528439535,81.41859410862608,0,0,0,3700000
2020-07-14,Bahawalpur,32.06456249362976,27.9905511404254,71.31563302579318,0,0,0,3700000
2020-07-15,Bahawalpur,35.289048288790724,30.812748280436274,78.38976402175143,0,0,0,3700000
2020-07-16,Bahawalpur,33.059244860762014,28.871470203757926,73.34490704988312,0,0,0,3700000
2020-07-17,Bahawalpur,36.39661905965561,31.790968889249374,80.64798173888744,0,0,0,3700000
2020-07-18,Bahawalpur,31.352573785710838,27.388237747515994,69.38395615326569,0,0,0,3700000
2020-07-19,Bahawalpur,34.527468587913724,30.163752581482626,76.31363484237636,0,0,0,3700000
2020-07-20,Bahawalpur,38.772384123948044,33.87307326913066,85.58738425854133,0,0,0,3700000
2020-07-21,Bahawalpur,36.33131031351514,31.739968930423565,80.0970688396865,0,0,0,3700000
2020-07-22,Bahawalpur,35.94129783204931,31.39746356293784,79.13639518774461,0,0,0,3700000
2020-07-23,Bahawalpur,36.827175775850804,32.168201977856526,80.98352185955713,0,0,0,3700000
2020-07-24,Bahawalpur,39.26436048707805,34.29231535385588,86.23259571996563,0,0,0,3700000
2020-07-25,Bahawalpur,37.0518382493304,32.354184068446045,81.26929294600873,0,0,0,3700000
2020-07-26,Bahawalpur,38.51512431121614,33.62459565546688,84.37058814025534,0,0,0,3700000
2020-07-27,Bahawalpur,37.42367941036255,32.66330649509392,81.87451110388407,0,0,0,3700000
2020-07-28,Bahawalpur,37.55803662290924,32.77082835402266,82.062953347283,0,0,0,3700000
2020-07-29,Bahawalpur,37.31582034991527,32.54854269498961,81.42897965205611,0,0,0,3700000
2020-07-30,Bahawalpur,38.26159066374923,33.36098720818132,83.38551530754951,0,0,0,3700000
2020-07-31,Bahawalpur,35.83004500382279,31.227988063571306,77.98598282878532,1,0,0,3700000
2020-08-01,Bahawalpur,39.129079080412815,34.087933784622045,85.05709974168084,1,0,0,3700000
2020-08-02,Bahawalpur,38.61321062248645,33.622124058368236,83.82795913779663,1,0,0,3700000
2020-08-03,Bahawalpur,36.8063622373653,32.03201443803544,79.80283838680407,0,0,0,3700000
2020-08-04,Bahawalpur,35.10784958488011,30.536679408164915,76.02259675140654,0,0,0,3700000
2020-08-05,Bahawalpur,39.659203472457094,34.474823766723304,85.76817871732212,0,0,0,3700000
2020-08-06,Bahawalpur,40.803256630508464,35.4468626056031,88.12955791629136,0,0,0,3700000
2020-08-07,Bahawalpur,39.89706465521432,34.63645272570192,86.06235784285406,0,0,0,3700000
2020-08-08,Bahawalpur,37.30622515395115,32.364432547841695,80.37115886582231,0,0,0,3700000
2020-08-09,Bahawalpur,36.830964493542126,31.928528650271318,79.24645946580952,0,0,0,3700000
2020-08-10,Bahawalpur,35.025268110575745,30.339712466791298,75.26575959513835,0,0,0,3700000
2020-08-11,Bahawalpur,41.62385831494462,36.02647054166597,89.33239871622128,0,0,0,3700000
2020-08-12,Bahawalpur,35.62795488323504,30.810946122750803,76.36772168178106,0,0,0,3700000
2020-08-13,Bahawalpur,41.234195443081276,35.62804139948607,88.27352414492815,0,0,0,3700000
2020-08-14,Bahawalpur,42.057738761406746,36.30666045318768,89.92380979614404,0,0,0,3700000
2020-08-15,Bahawalpur,35.830394126018064,30.901799080938712,76.51351621648818,0,0,0,3700000
2020-08-16,Bahawalpur,36.666398004741,31.59207915690451,78.20142961108938,0,0,0,3700000
2020-08-17,Bahawalpur,40.2010396618676,34.60279393119985,85.633912135811,0,0,0,3700000
2020-08-18,Bahawalpur,43.20624382834445,37.15100839843482,91.92197944459977,0,1,0,3700000
2020-08-19,Bahawalpur,38.47620702772539,33.048595096390684,81.75830409049001,0,1,0,3700000
2020-08-20,Bahawalpur,39.555442062021356,33.93831215180574,83.94892693608038,0,0,0,3700000
2020-08-21,Bahawalpur,37.12611599622015,31.818045956792897,78.69739129531834,0,0,0,3700000
2020-08-22,Bahawalpur,37.0070011211218,31.679240546180388,78.35006440261827,0,0,0,3700000
2020-08-23,Bahawalpur,41.125736891381194,35.163207220111616,86.96542827541161,0,0,0,3700000
2020-08-24,Bahawalpur,43.631261200585,37.26006926665162,92.15335206939926,0,0,0,3700000
2020-08-25,Bahawalpur,35.17708776362665,30.00296723473078,74.2090235965454,0,0,0,3700000
2020-08-26,Bahawalpur,42.40965617032237,36.125593158099136,89.36103551313388,0,0,0,3700000
2020-08-27,Bahawalpur,42.87545150227146,36.474762319843734,90.23644837847912,0,0,0,3700000
2020-08-28,Bahawalpur,39.78041458366094,33.796704955566625,83.62493142153764,0,0,0,3700000
2020-08-29,Bahawalpur,38.44131330845095,32.61463086398059,80.71631023216085,0,0,0,3700000
2020-08-30,Bahawalpur,39.535695727052534,33.49661161913301,82.91872413149653,0,0,0,3700000
2020-08-31,Bahawalpur,41.71519077624112,35.29320941923398,87.38989534685226,0,0,0,3700000
2020-09-01,Bahawalpur,43.242315766430885,36.53251866791188,90.48641852851281,0,0,0,3700000
2020-09-02,Bahawalpur,40.67196700334637,34.31058030065869,85.01213089894678,0,0,0,3700000
2020-09-03,Bahawalpur,40.964692565719844,34.50590353797877,85.52844675374301,0,0,0,3700000
2020-09-04,Bahawalpur,42.10106299177944,35.40921677688465,87.80375360911952,0,0,0,3700000
2020-09-05,Bahawalpur,39.521435208525965,33.18825331821752,82.33337667658317,0,0,0,3700000
2020-09-06,Bahawalpur,43.12215794050189,36.15510387427033,89.73689778923256,0,0,0,3700000
2020-09-07,Bahawalpur,40.155221052396385,33.61380926220943,83.47264297591778,0,0,0,3700000
2020-09-08,Bahawalpur,42.453021889759306,35.47971969837148,88.15493814696066,0,0,0,3700000
2020-09-09,Bahawalpur,38.176469794840315,31.853166181693243,79.19068308100248,0,0,0,3700000
2020-09-10,Bahawalpur,43.37914795395469,36.13371971762401,89.88849378948176,0,0,0,3700000
2020-09-11,Bahawalpur,46.13137874792836,38.361234618712594,95.49240665118123,0,0,0,3700000
2020-09-12,Bahawalpur,38.94056912708919,32.326056539037076,80.52461370562784,0,0,0,3700000
2020-09-13,Bahawalpur,38.638393576349785,32.019439345620285,79.81859507958036,0,0,0,3700000
2020-09-14,Bahawalpur,44.5037765828309,36.81508611502084,91.84284584557909,0,0,0,3700000
2020-09-15,Bahawalpur,38.763016607399635,32.008919052836156,79.91611123070129,0,0,0,3700000
2020-09-16,Bahawalpur,44.29916919641065,36.51437169527674,91.24006840163581,0,0,0,3700000
2020-09-17,Bahawalpur,41.35550236164486,34.025679928029064,85.0945166373911,0,0,0,3700000
2020-09-18,Bahawalpur,42.558805925593894,34.95093398737076,87.48650041722834,0,0,0,3700000
2020-09-19,Bahawalpur,42.04260959027648,34.46240343593903,86.34352249278002,0,0,0,3700000
2020-09-20,Bahawalpur,46.55102358407026,38.08574991535786,95.51312227504202,0,0,0,3700000
2020-09-21,Bahawalpur,40.25634369981123,32.87274288742432,82.52150438912145,0,0,0,3700000
2020-09-22,Bahawalpur,41.90765992518867,34.15501277446518,85.8283143489534,0,0,0,3700000
2020-09-23,Bahawalpur,45.760975037276005,37.22262085927663,93.63586633876876,0,0,0,3700000
2020-09-24,Bahawalpur,39.091454796115165,31.734779800558066,79.91790372432803,0,0,0,3700000
2020-09-25,Bahawalpur,41.091351639519466,33.29181898773653,83.93315076699284,0,0,0,3700000
2020-09-26,Bahawalpur,41.8084247586792,33.80461035754678,85.32442695747994,0,0,0,3700000
2020-09-27,Bahawalpur,38.97370953029169,31.448549727289052,79.47188013800452,0,0,0,3700000
2020-09-28,Bahawalpur,41.59746910776542,33.496881526683026,84.75134036160851,0,0,0,3700000
2020-09-29,Bahawalpur,41.730004387839934,33.53408486119095,84.9516543784713,0,0,0,3700000
2020-09-30,Bahawalpur,42.25465046211123,33.8848210148619,85.95033002659193,0,0,0,3700000
2020-10-01,Bahawalpur,8.9335497360171,25.37540673837082,48.50688827409949,0,0,0,3700000
2020-10-02,Bahawalpur,12.54103246237983,35.48683492761685,67.92431819295652,0,0,0,3700000
2020-10-03,Bahawalpur,12.230067393189218,34.4784528302938,66.08198285520508,0,0,0,3700000
2020-10-04,Bahawalpur,11.810101655337734,33.173963302083166,63.66775310874775,0,0,0,3700000
2020-10-05,Bahawalpur,11.977499972916206,33.52544250772957,64.43073344003587,0,0,1,3700000
2020-10-06,Bahawalpur,11.300937890982107,31.522976674075036,60.666875535128085,0,0,0,3700000
2020-10-07,Bahawalpur,11.643445310684577,32.36967855803183,62.38469236217619,0,0,0,3700000
2020-10-08,Bahawalpur,12.17335936108396,33.73270861010309,65.10516326950462,0,0,0,3700000
2020-10-09,Bahawalpur,12.300641866536404,33.97756027228277,65.67351022055594,0,0,0,3700000
2020-10-10,Bahawalpur,12.693198812051547,34.95416376956573,67.66124110669398,0,0,0,3700000
2020-10-11,Bahawalpur,12.650923866680541,34.73387989614522,67.33586746457652,0,0,0,3700000
2020-10-12,Bahawalpur,11.397499460774888,31.202091776834976,60.58122213198881,0,0,0,3700000
2020-10-13,Bahawalpur,11.764176411842866,32.115792546783,62.45153129748273,0,0,0,3700000
2020-10-14,Bahawalpur,12.846584390471387,34.97580848585962,68.11946544788113,0,0,0,3700000
2020-10-15,Bahawalpur,12.399941149433804,33.67152293356791,65.68316454407845,0,0,0,3700000
2020-10-16,Bahawalpur,11.54417107631846,31.26864876450631,61.09378113567916,0,0,0,3700000
2020-10-17,Bahawalpur,11.822503486295016,31.94473783282641,62.51618454478955,0,0,0,3700000
2020-10-18,Bahawalpur,11.876379900679604,32.01532384086851,62.75738886185484,0,0,0,3700000
2020-10-19,Bahawalpur,12.035326632718597,32.371006749476024,63.56023685348465,0,0,0,3700000
2020-10-20,Bahawalpur,11.974535205284585,32.138249822663006,63.20948887834686,0,0,0,3700000
2020-10-21,Bahawalpur,12.635795047589037,33.84326540438896,66.67628730249598,0,0,0,3700000
2020-10-22,Bahawalpur,11.851198365124402,31.679561941137386,62.52096354598101,0,0,0,3700000
2020-10-23,Bahawalpur,11.993529446961059,32.00017876854232,63.26367401710807,0,1,0,3700000
2020-10-24,Bahawalpur,11.973390186053102,31.88985417098402,63.156510259761795,0,0,0,3700000
2020-10-25,Bahawalpur,11.93696061177176,31.739559023438993,62.97063191234668,0,0,0,3700000
2020-10-26,Bahawalpur,11.954781414055406,31.73675162417583,63.07817206966906,0,0,0,3700000
2020-10-27,Bahawalpur,12.462869992852848,33.036561515835785,65.78073572463569,0,0,0,3700000
2020-10-28,Bahawalpur,11.764985673213221,31.143443372062585,62.12486778198755,0,0,0,3700000
2020-10-29,Bahawalpur,12.078826110635744,31.93310926472143,63.817916089702535,0,0,0,3700000
2020-10-30,Bahawalpur,11.257034988857423,29.7252045268359,59.516355056841554,0,0,0,3700000
2020-10-31,Bahawalpur,12.531437693181172,33.0544183090031,66.30685854023069,0,0,0,3700000
2020-11-01,Bahawalpur,8.704830916914947,34.68998248567776,66.59830316971643,0,0,0,3700000
2020-11-02,Bahawalpur,7.713560941223489,30.74828047592111,59.14071206282259,0,0,0,3700000
2020-11-03,Bahawalpur,7.235006866291208,28.85407057675142,55.60141152138345,0,0,0,3700000
2020-11-04,Bahawalpur,7.580010258466572,30.24969864521686,58.40083551557263,0,0,0,3700000
2020-11-05,Bahawalpur,7.739824143744268,30.91343476644128,59.79580343916509,0,0,0,3700000
2020-11-06,Bahawalpur,8.02604536270514,32.08968332629469,62.18997028396401,0,0,0,3700000
2020-11-07,Bahawalpur,7.793257793658051,31.197102732043852,60.57683437596676,0,0,0,3700000
2020-11-08,Bahawalpur,6.9053619932418595,27.682026126678217,53.85591083274986,0,0,0,3700000
2020-11-09,Bahawalpur,7.570220213365206,30.39639354780987,59.25246481532845,0,0,0,3700000
2020-11-10,Bahawalpur,7.534228582675854,30.30690229716609,59.194358101602575,0,0,0,3700000
2020-11-11,Bahawalpur,7.5173086049882185,30.300002695921126,59.298164352595634,0,0,0,3700000
2020-11-12,Bahawalpur,6.474798933561656,26.156143831419815,51.29055419193255,0,0,0,3700000
2020-11-13,Bahawalpur,6.806650733355561,27.56379468609729,54.15928373878081,0,0,0,3700000
2020-11-14,Bahawalpur,7.104375213362485,28.8457561016841,56.79250971735624,0,0,0,3700000
2020-11-15,Bahawalpur,6.361278717421691,25.902687933962333,51.1015469509409,0,0,0,3700000
2020-11-16,Bahawalpur,7.951643900020248,32.4785877883863,64.20533771728009,0,0,0,3700000
2020-11-17,Bahawalpur,7.566249203351375,31.006855534259525,61.421590414393265,0,0,0,3700000
2020-11-18,Bahawalpur,7.214084290463844,29.668387169935514,58.8912806934269,0,0,0,3700000
2020-11-19,Bahawalpur,7.400352913270646,30.549306322484984,60.76540241243646,0,0,0,3700000
2020-11-20,Bahawalpur,7.731115061621495,32.042742353041945,63.86850311142948,0,1,0,3700000
2020-11-21,Bahawalpur,7.02179255883205,29.226615669596246,58.37696685843403,0,0,0,3700000
2020-11-22,Bahawalpur,6.824714853500227,28.53411785619451,57.11328187765303,0,0,0,3700000
2020-11-23,Bahawalpur,6.901407180238742,28.991824356373264,58.151568490091826,0,0,0,3700000
2020-11-24,Bahawalpur,6.07661248183456,25.65477231549747,51.56685545052468,0,0,0,3700000
2020-11-25,Bahawalpur,6.462488157143083,27.42762608964513,55.24722753378109,0,0,0,3700000
2020-11-26,Bahawalpur,6.584816435640895,28.101500687523497,56.725007805385914,0,0,0,3700000
2020-11-27,Bahawalpur,6.451471119022526,27.69236637574539,56.018400945053536,0,0,0,3700000
2020-11-28,Bahawalpur,6.240889742420055,26.9515686542658,54.63650107794741,0,0,0,3700000
2020-11-29,Bahawalpur,6.168767871129172,26.809933254027737,54.46595963947019,0,0,0,3700000
2020-11-30,Bahawalpur,7.31040503367297,31.983424889452042,65.11592039151128,0,0,0,3700000
2020-12-01,Bahawalpur,6.408399151064286,28.23246585693416,57.603092109959235,0,0,0,3700000
2020-12-02,Bahawalpur,6.655753784236044,29.535541259131747,60.39186625625245,0,0,0,3700000
2020-12-03,Bahawalpur,6.609703564306312,29.553855150618215,60.55998057895129,0,0,0,3700000
2020-12-04,Bahawalpur,6.199023208662938,27.936978752658185,57.37073383147723,0,0,0,3700000
2020-12-05,Bahawalpur,6.199093075650836,28.167711614031116,57.969958684390875,0,0,0,3700000
2020-12-06,Bahawalpur,5.923641397595157,27.147289031777614,55.99112424282504,0,0,0,3700000
2020-12-07,Bahawalpur,6.314855727973359,29.1989034281338,60.353318224535066,0,0,0,3700000
